jiscode,name,namekana,building,zipcode,address,tel,source,lat,lon,note
11243,吉川市,よしかわし,吉川市役所,342-8501,吉川市吉川2-1-1,048-982-5111,数値地図,35.891074,139.841419,
11245,ふじみ野市,ふじみのし,ふじみ野市役所,356-8501,ふじみ野市福岡1-1-1,049-261-2611,数値地図,35.879207,139.520363,
11246,白岡市,しらおかし,白岡市役所,349-0292,白岡市千駄野432,0480-92-1111,数値地図,36.018997,139.676927,
11301,伊奈町,いなまち,伊奈町役場,362-8517,北足立郡伊奈町大字小室9493,048-721-2111,数値地図,35.999998,139.623963,
11324,三芳町,みよしまち,三芳町役場,354-8555,入間郡三芳町大字藤久保1100-1,049-258-0019,数値地図,35.828241,139.526587,
11326,毛呂山町,もろやままち,毛呂山町役場,350-0493,入間郡毛呂山町中央2-1,049-295-2112,数値地図,35.941636,139.316078,
11327,越生町,おごせまち,越生町役場,350-0494,入間郡越生町大字越生900-2,049-292-3121,数値地図,35.964522,139.294246,
11341,滑川町,なめがわまち,滑川町役場,355-8585,比企郡滑川町大字福田750-1,0493-56-2211,数値地図,36.065983,139.360874,
11342,嵐山町,らんざんまち,嵐山町役場,355-0211,比企郡嵐山町大字杉山1030-1,0493-62-2150,数値地図,36.056596,139.320323,
11343,小川町,おがわまち,小川町役場,355-0392,比企郡小川町大字大塚55,0493-72-1221,数値地図,36.05665,139.2618,
11346,川島町,かわじままち,川島町役場,350-0192,比企郡川島町大字下八ツ林870-1,049-297-1811,Google Maps,35.992494,139.484352,
11347,吉見町,よしみまち,吉見町役場,355-0192,比企郡吉見町大字下細谷411,0493-54-1511,数値地図,36.039878,139.453755,
11348,鳩山町,はとやままち,鳩山町役場,350-0392,比企郡鳩山町大字大豆戸184-16,049-296-1211,数値地図,35.981576,139.33402,
11349,ときがわ町,ときがわまち,ときがわ町役場,355-0395,比企郡ときがわ町大字玉川2490,0493-65-1521,数値地図,36.008656,139.296827,
11361,横瀬町,よこぜまち,横瀬町役場,368-0072,秩父郡横瀬町大字横瀬4545,0494-25-0111,数値地図,35.987322,139.100151,
11362,皆野町,みなのまち,皆野町役場,369-1492,秩父郡皆野町大字皆野1420-1,0494-62-1230,数値地図,36.070812,139.098815,
11363,長瀞町,ながとろまち,長瀞町役場,369-1392,秩父郡長瀞町大字本野上1035-1,0494-66-3111,数値地図,36.114833,139.109894,
11365,小鹿野町,おがのまち,小鹿野町役場,368-0192,秩父郡小鹿野町小鹿野89,0494-75-1221,数値地図,36.017095,139.008604,
11369,東秩父村,ひがしちちぶむら,東秩父村役場,355-0393,秩父郡東秩父村大字御堂634,0493-82-1221,数値地図,36.05812,139.194695,
11381,美里町,みさとまち,美里町役場,367-0194,児玉郡美里町大字木部323-1,0495-76-1111,数値地図,36.177076,139.181301,
11383,神川町,かみかわまち,神川町役場,367-0292,児玉郡神川町大字植竹909,0495-77-2111,数値地図,36.213876,139.101836,
11385,上里町,かみさとまち,上里町役場,369-0392,児玉郡上里町大字七本木5518,0495-35-1221,数値地図,36.251818,139.144776,
11408,寄居町,よりいまち,寄居町役場,369-1292,大里郡寄居町大字寄居1180-1,048-581-2121,数値地図,36.118251,139.192997,
11442,宮代町,みやしろまち,宮代町役場,345-8504,南埼玉郡宮代町笠原1-4-1,0480-34-1111,数値地図画像,36.022723,139.722489,
11464,杉戸町,すぎとまち,杉戸町役場,345-8502,北葛飾郡杉戸町清地2-9-29,0480-33-1111,数値地図,36.025636,139.7367,
11465,松伏町,まつぶしまち,松伏町役場,343-0192,北葛飾郡松伏町大字松伏2424,048-991-2711,数値地図,35.925762,139.81528,
12000,千葉県,ちばけん,千葉県庁,260-8667,千葉市中央区市場町1-1,043-223-2110,数値地図,35.604588,140.123184,
12100,千葉市,ちばし,千葉市役所,260-8722,千葉市中央区千葉港1-1,043-245-5111,数値地図,35.607224,140.106407,
12101,千葉市中央区,ちばしちゅうおうく,中央区役所,260-8733,千葉市中央区中央3-10-8,043-221-2111,数値地図,35.608976,140.124656,
12102,千葉市花見川区,ちばしはなみがわく,花見川区役所,262-8733,千葉市花見川区瑞穂1-1,043-275-6111,数値地図,35.662854,140.069047,
12103,千葉市稲毛区,ちばしいなげく,稲毛区役所,263-8733,千葉市稲毛区穴川4-12-1,043-284-6111,数値地図,35.636275,140.10721,
12104,千葉市若葉区,ちばしわかばく,若葉区役所,264-8733,千葉市若葉区桜木北2-1-1,043-233-8111,数値地図,35.634113,140.155514,
12105,千葉市緑区,ちばしみどりく,緑区役所,266-8733,千葉市緑区おゆみ野3-15-3,043-292-8111,数値地図画像,35.560334,140.176082,
12106,千葉市美浜区,ちばしみはまく,美浜区役所,261-8733,千葉市美浜区真砂5-15-1,043-270-3111,数値地図,35.640385,140.063132,
12202,銚子市,ちょうしし,銚子市役所,288-8601,銚子市若宮町1-1,0479-24-8181,数値地図,35.734645,140.826694,
12203,市川市,いちかわし,市川市役所,272-8501,市川市南八幡2-20-2,047-334-1111,Google Maps,35.713597,139.927903,仮設庁舎（プレハブ）
12204,船橋市,ふなばしし,船橋市役所,273-8501,船橋市湊町2-10-25,047-436-2111,数値地図,35.6946,139.982526,
12205,館山市,たてやまし,館山市役所,294-8601,館山市北条1145-1,0470-22-3111,数値地図,34.996611,139.869884,
12206,木更津市,きさらづし,木更津市役所,292-8501,木更津市富士見1-2-1,0438-23-7111,Google Maps,35.381208,139.924905,仮庁舎
12207,松戸市,まつどし,松戸市役所,271-8588,松戸市根本387-5,047-366-1111,数値地図,35.78767,139.903168,
12208,野田市,のだし,野田市役所,278-8550,野田市鶴奉7-1,04-7125-1111,数値地図,35.955036,139.874829,
12210,茂原市,もばらし,茂原市役所,297-8511,茂原市道表1,0475-23-2111,数値地図,35.428361,140.287899,
12211,成田市,なりたし,成田市役所,286-8585,成田市花崎町760,0476-22-1111,数値地図,35.776627,140.318322,
12212,佐倉市,さくらし,佐倉市役所,285-8501,佐倉市海隣寺町97,043-484-1111,数値地図,35.723825,140.223861,
12213,東金市,とうがねし,東金市役所,283-8511,東金市東岩崎1番地1,0475-50-1111,数値地図,35.559957,140.366105,
12215,旭市,あさひし,旭市役所,289-2595,旭市ニの1920,0479-62-1212,数値地図,35.720391,140.646596,
12216,習志野市,ならしのし,習志野市役所,275-8601,習志野市鷺沼2-1-1,047-451-1151,Google Maps,35.68164,140.027341,新庁舎
12217,柏市,かしわし,柏市役所,277-8505,柏市柏5-10-1,04-7167-1111,数値地図,35.868162,139.976352,
12218,勝浦市,かつうらし,勝浦市役所,299-5292,勝浦市新官1343-1,0470-73-1211,数値地図,35.152453,140.320979,
12219,市原市,いちはらし,市原市役所,290-8501,市原市国分寺台中央1-1-1,0436-22-1111,数値地図,35.49796,140.115548,
12220,流山市,ながれやまし,流山市役所,270-0192,流山市平和台1-1-1,04-7158-1111,数値地図,35.85619,139.902471,
12221,八千代市,やちよし,八千代市役所,276-8501,八千代市大和田新田312-5,047-483-1151,数値地図,35.72246,140.099819,
12222,我孫子市,あびこし,我孫子市役所,270-1192,我孫子市我孫子1858,04-7185-1111,数値地図,35.864136,140.028347,
12223,鴨川市,かもがわし,鴨川市役所,296-8601,鴨川市横渚1450,04-7092-1111,数値地図,35.114042,140.09886,
12224,鎌ケ谷市,かまがやし,鎌ケ谷市役所,273-0195,鎌ケ谷市新鎌ケ谷2-6-1,047-445-1141,数値地図,35.776841,140.000715,
12225,君津市,きみつし,君津市役所,299-1192,君津市久保2-13-1,0439-56-1581,数値地図,35.330647,139.902457,
12226,富津市,ふっつし,富津市役所,293-8506,富津市下飯野2443,0439-80-1222,数値地図,35.304122,139.857018,
12227,浦安市,うらやすし,浦安市役所,279-8501,浦安市猫実1-1-1,047-351-1111,数値地図,35.653633,139.901561,
12228,四街道市,よつかいどうし,四街道市役所,284-8555,四街道市鹿渡無番地,043-421-2111,数値地図,35.66994,140.168177,
12229,袖ケ浦市,そでがうらし,袖ケ浦市役所,299-0292,袖ケ浦市坂戸市場1-1,0438-62-2111,数値地図,35.42991,139.954591,
12230,八街市,やちまたし,八街市役所,289-1192,八街市八街ほ35-29,043-443-1111,数値地図,35.665833,140.318188,
12231,印西市,いんざいし,印西市役所,270-1396,印西市大森2364-2,0476-42-5111,数値地図,35.832337,140.145782,
12232,白井市,しろいし,白井市役所,270-1492,白井市復1123,047-492-1111,数値地図,35.791592,140.056429,
12233,富里市,とみさとし,富里市役所,286-0292,富里市七栄652-1,0476-93-1111,数値地図,35.726744,140.34296,
12234,南房総市,みなみぼうそうし,南房総市役所,299-2492,南房総市富浦町青木28,0470-33-1021,数値地図,35.043187,139.840136,
12235,匝瑳市,そうさし,匝瑳市役所,289-2198,匝瑳市八日市場ハ793番地2,0479-73-0084,数値地図,35.707864,140.564328,
12236,香取市,かとりし,香取市役所,287-8501,香取市佐原ロ2127,0478-54-1111,数値地図,35.897699,140.499245,
12237,山武市,さんむし,山武市役所,289-1392,山武市殿台296,0475-80-1112,数値地図,35.602813,140.413514,
12238,いすみ市,いすみし,いすみ市役所,298-8501,いすみ市大原7400-1,0470-62-1111,数値地図,35.253993,140.385278,
12239,大網白里市,おおあみしらさとし,大網白里市役所,299-3292,大網白里市大網115-2,0475-70-0300,数値地図,35.52171,140.321001,
12322,酒々井町,しすいまち,酒々井町役場,285-8510,印旛郡酒々井町中央台4-11,043-496-1171,数値地図,35.724882,140.269552,
12329,栄町,さかえまち,栄町役場,270-1592,印旛郡栄町安食台1-2,0476-95-1111,数値地図,35.840866,140.243966,
12342,神崎町,こうざきまち,神崎町役場,289-0292,香取郡神崎町神崎本宿163,0478-72-2111,数値地図,35.901558,140.405198,
12347,多古町,たこまち,多古町役場,289-2292,香取郡多古町多古584,0479-76-2611,数値地図,35.735553,140.467808,
12349,東庄町,とうのしょうまち,東庄町役場,289-0692,香取郡東庄町笹川い4713-131,0478-86-1111,数値地図画像,35.83715,140.668786,
12403,九十九里町,くじゅうくりまち,九十九里町役場,283-0195,山武郡九十九里町片貝4099,0475-70-3100,数値地図,35.535017,140.440402,
12409,芝山町,しばやままち,芝山町役場,289-1692,山武郡芝山町小池992,0479-77-3901,数値地図,35.693055,140.41426,
12410,横芝光町,よこしばひかりまち,横芝光町役場,289-1793,山武郡横芝光町宮川11902,0479-84-1211,数値地図,35.665562,140.504254,
12421,一宮町,いちのみやまち,一宮町役場,299-4396,長生郡一宮町一宮2457,0475-42-2111,数値地図,35.372759,140.368778,
12422,睦沢町,むつざわまち,睦沢町役場,299-4492,長生郡睦沢町下之郷1650-1,0475-44-1111,数値地図画像,35.3611,140.31914,
12423,長生村,ちょうせいむら,長生村役場,299-4394,長生郡長生村本郷1-77,0475-32-2111,数値地図,35.412198,140.354084,
12424,白子町,しらこまち,白子町役場,299-4292,長生郡白子町関5074-2,0475-33-2111,数値地図,35.454332,140.374358,
12426,長柄町,ながらまち,長柄町役場,297-0298,長生郡長柄町桜谷712,0475-35-2111,数値地図,35.430775,140.228042,
12427,長南町,ちょうなんまち,長南町役場,297-0192,長生郡長南町長南2110,0475-46-2111,数値地図,35.386587,140.237126,
12441,大多喜町,おおたきまち,大多喜町役場,298-0292,夷隅郡大多喜町大多喜93,0470-82-2111,数値地図,35.284852,140.245458,
12443,御宿町,おんじゅくまち,御宿町役場,299-5192,夷隅郡御宿町須賀1522,0470-68-2511,数値地図,35.19228,140.348614,
12463,鋸南町,きょなんまち,鋸南町役場,299-2192,安房郡鋸南町下佐久間3458,0470-55-2111,数値地図,35.111012,139.835467,
13000,東京都,とうきょうと,東京都庁,163-8001,新宿区西新宿2-8-1,03-5321-1111,数値地図,35.689568,139.691717,
13101,千代田区,ちよだく,千代田区役所,102-8688,千代田区九段南1-2-1,03-3264-2111,数値地図,35.694003,139.753634,
13102,中央区,ちゅうおうく,中央区役所,104-8404,中央区築地1-1-1,03-3543-0211,数値地図,35.670766,139.772127,
13103,港区,みなとく,港区役所,105-8511,港区芝公園1-5-25,03-3578-2111,数値地図,35.658073,139.751546,
13104,新宿区,しんじゅくく,新宿区役所,160-8484,新宿区歌舞伎町1-4-1,03-3209-1111,数値地図,35.693984,139.703521,
13105,文京区,ぶんきょうく,文京区役所,112-8555,文京区春日1-16-21,03-3812-7111,数値地図,35.707956,139.752266,
13106,台東区,たいとうく,台東区役所,110-8615,台東区東上野4-5-6,03-5246-1111,数値地図,35.712623,139.780015,
13107,墨田区,すみだく,墨田区役所,130-8640,墨田区吾妻橋1-23-20,03-5608-1111,数値地図,35.710568,139.801707,
13108,江東区,こうとうく,江東区役所,135-8383,江東区東陽4-11-28,03-3647-9111,数値地図,35.673156,139.817151,
13109,品川区,しながわく,品川区役所,140-8715,品川区広町2-1-36,03-3777-1111,数値地図,35.608967,139.730189,
13110,目黒区,めぐろく,目黒区役所,153-8573,目黒区上目黒2-19-15,03-3715-1111,数値地図,35.641407,139.698274,
13111,大田区,おおたく,大田区役所,144-8621,大田区蒲田5-13-14,03-5744-1111,数値地図,35.561389,139.716081,
13112,世田谷区,せたがやく,世田谷区役所,154-8504,世田谷区世田谷4-21-27,03-5432-1111,数値地図,35.646211,139.653166,
13113,渋谷区,しぶやく,渋谷区役所,150-8010,渋谷区渋谷1-18-21,03-3463-1211,Google Maps,35.661993,139.703713,仮設庁舎（プレハブ）
13114,中野区,なかのく,中野区役所,164-8501,中野区中野4-8-1,03-3389-1111,数値地図,35.707426,139.663913,
13115,杉並区,すぎなみく,杉並区役所,166-8570,杉並区阿佐谷南1-15-1,03-3312-2111,数値地図,35.699565,139.636499,
13116,豊島区,としまく,豊島区役所,171-8422,豊島区南池袋2-45-1,03-3981-1111,Google Maps,35.726126,139.716597,
13117,北区,きたく,北区役所,114-8508,北区王子本町1-15-22,03-3908-1111,数値地図,35.752784,139.733683,
13118,荒川区,あらかわく,荒川区役所,116-8501,荒川区荒川2-2-3,03-3802-3111,数値地図,35.736178,139.78332,
13119,板橋区,いたばしく,板橋区役所,173-8501,板橋区板橋2-66-1,03-3964-1111,数値地図,35.750978,139.709296,
13120,練馬区,ねりまく,練馬区役所,176-8501,練馬区豊玉北6-12-1,03-3993-1111,数値地図,35.735645,139.652246,
13121,足立区,あだちく,足立区役所,120-8510,足立区中央本町1-17-1,03-3880-5111,数値地図,35.774922,139.804592,
13122,葛飾区,かつしかく,葛飾区役所,124-8555,葛飾区立石5-13-1,03-3695-1111,数値地図,35.743427,139.847201,
13123,江戸川区,えどがわく,江戸川区役所,132-8501,江戸川区中央1-4-1,03-3652-1151,数値地図,35.706653,139.868312,
13201,八王子市,はちおうじし,八王子市役所,192-8501,八王子市元本郷町3-24-1,042-626-3111,数値地図,35.666506,139.315888,
13202,立川市,たちかわし,立川市役所,190-8666,立川市泉町1156-9,042-523-2111,Google Maps,35.713981,139.407846,
13203,武蔵野市,むさしのし,武蔵野市役所,180-8777,武蔵野市緑町2-2-28,0422-51-5131,数値地図,35.717867,139.566199,
13204,三鷹市,みたかし,三鷹市役所,181-8555,三鷹市野崎1-1-1,0422-45-1151,数値地図,35.683315,139.559478,
13205,青梅市,おうめし,青梅市役所,198-8701,青梅市東青梅1-11-1,0428-22-1111,数値地図,35.788185,139.274971,
